sent_id	n	tokens_used	add1_log10P	add1_perplexity	addK_log10P	addK_perplexity	token_type_sum
435	4	27	-80.145883	929.7497	-80.355462	946.5166	125.00
436	2	29	-86.071585	928.9358	-86.300861	946.0014	136.00
436	3	29	-86.051468	927.4532	-86.261047	943.0156	136.00
436	4	29	-86.051468	927.4532	-86.261047	943.0156	136.00
437	2	26	-77.224620	933.6362	-77.464909	953.7171	128.00
437	3	26	-77.193091	931.0329	-77.402670	948.4747	128.00
437	4	26	-77.193091	931.0329	-77.402670	948.4747	128.00
438	2	28	-82.835957	908.7136	-82.906940	914.0336	142.00
438	3	28	-83.099160	928.5967	-83.309222	944.7771	141.00
438	4	28	-83.098676	928.5597	-83.308254	944.7019	141.00
439	2	27	-80.169375	931.6142	-80.401998	950.2804	134.00
439	3	27	-80.145883	929.7497	-80.355462	946.5166	134.00
439	4	27	-80.145883	929.7497	-80.355462	946.5166	134.00
440	2	32	-94.339911	887.4057	-94.228828	880.3409	174.00
440	3	32	-94.609783	904.8065	-94.644237	907.0525	173.00
440	4	32	-94.609300	904.7750	-94.643270	906.9894	173.00
441	2	25	-74.267564	934.7652	-74.503767	955.3240	105.00
441	3	25	-74.240299	932.4208	-74.449877	950.5940	105.00
441	4	25	-74.240299	932.4208	-74.449877	950.5940	105.00
442	2	27	-80.185137	932.8674	-80.433109	952.8050	126.00
442	3	27	-80.145883	929.7497	-80.355462	946.5166	126.00
442	4	27	-80.145883	929.7497	-80.355462	946.5166	126.00
443	2	27	-79.881291	909.0051	-79.950523	914.3879	132.00
443	3	27	-80.146367	929.7881	-80.356429	946.5946	131.00
443	4	27	-80.145883	929.7497	-80.355462	946.5166	131.00
444	2	29	-85.787858	908.2429	-85.858099	913.3224	143.00
444	3	29	-86.051952	927.4888	-86.262014	943.0880	142.00
444	4	29	-86.051468	927.4532	-86.261047	943.0156	142.00
445	2	27	-80.174597	932.0292	-80.412241	951.1109	125.00
445	3	27	-80.145883	929.7497	-80.355462	946.5166	125.00
445	4	27	-80.145883	929.7497	-80.355462	946.5166	125.00
446	2	30	-88.738735	907.7324	-88.807101	912.5080	149.00
446	3	30	-89.004745	926.4560	-89.214807	941.5142	148.00
446	4	30	-89.004261	926.4216	-89.213839	941.4443	148.00
447	2	26	-77.217534	933.0505	-77.451076	952.5495	116.00
447	3	26	-77.193091	931.0329	-77.402670	948.4747	116.00
447	4	26	-77.193091	931.0329	-77.402670	948.4747	116.00
448	2	29	-85.786384	908.1366	-85.855107	913.1054	145.00
448	3	29	-86.051952	927.4888	-86.262014	943.0880	144.00
448	4	29	-86.051468	927.4532	-86.261047	943.0156	144.00
449	2	24	-71.315739	936.4598	-71.552909	958.0126	129.00
449	3	24	-71.287506	933.9266	-71.497085	952.8953	129.00
449	4	24	-71.287506	933.9266	-71.497085	952.8953	129.00
450	2	28	-83.116859	929.9492	-83.344206	947.4991	150.00
450	3	28	-83.098676	928.5597	-83.308254	944.7019	150.00
450	4	28	-83.098676	928.5597	-83.308254	944.7019	150.00
451	2	30	-88.751592	908.6286	-88.832398	914.2815	151.00
451	3	30	-89.004745	926.4560	-89.214807	941.5142	150.00
451	4	30	-89.004261	926.4216	-89.213839	941.4443	150.00
452	2	25	-74.266686	934.6897	-74.502186	955.1849	122.00
452	3	25	-74.240299	932.4208	-74.449877	950.5940	122.00
452	4	25	-74.240299	932.4208	-74.449877	950.5940	122.00
453	2	31	-91.403839	888.2003	-91.309037	881.9679	152.00
453	3	31	-91.958021	925.5242	-92.168566	940.1119	150.00
453	4	31	-91.957053	925.4577	-92.166632	939.9768	150.00
454	2	27	-80.177982	932.2983	-80.419003	951.6595	129.00
454	3	27	-80.145883	929.7497	-80.355462	946.5166	129.00
454	4	27	-80.145883	929.7497	-80.355462	946.5166	129.00
455	2	30	-88.743957	908.0963	-88.817344	913.2257	150.00
455	3	30	-89.004745	926.4560	-89.214807	941.5142	149.00
455	4	30	-89.004261	926.4216	-89.213839	941.4443	149.00
456	2	32	-94.651472	907.5248	-94.726777	912.4557	155.00
456	3	32	-94.910330	924.5870	-95.120391	938.6685	154.00
456	4	32	-94.909846	924.5548	-95.119424	938.6031	154.00
457	2	26	-76.922224	908.9648	-76.985218	914.0500	124.00
457	3	26	-77.193575	931.0728	-77.403637	948.5560	123.00
457	4	26	-77.193091	931.0329	-77.402670	948.4747	123.00
458	2	25	-74.269977	934.9731	-74.508580	955.7476	110.00
458	3	25	-74.240299	932.4208	-74.449877	950.5940	110.00
458	4	25	-74.240299	932.4208	-74.449877	950.5940	110.00
459	2	30	-88.744921	908.1635	-88.819264	913.3603	152.00
459	3	30	-89.004745	926.4560	-89.214807	941.5142	151.00
459	4	30	-89.004261	926.4216	-89.213839	941.4443	151.00
460	2	27	-80.167928	931.4992	-80.399113	950.0466	137.00
460	3	27	-80.145883	929.7497	-80.355462	946.5166	137.00
460	4	27	-80.145883	929.7497	-80.355462	946.5166	137.00
461	2	25	-74.268531	934.8485	-74.505700	955.4940	122.00
461	3	25	-74.240299	932.4208	-74.449877	950.5940	122.00
461	4	25	-74.240299	932.4208	-74.449877	950.5940	122.00
462	2	26	-77.210305	932.4534	-77.436684	951.3362	123.00
462	3	26	-77.193091	931.0329	-77.402670	948.4747	123.00
462	4	26	-77.193091	931.0329	-77.402670	948.4747	123.00
463	2	28	-83.119752	930.1706	-83.349971	947.9484	131.00
463	3	28	-83.098676	928.5597	-83.308254	944.7019	131.00
463	4	28	-83.098676	928.5597	-83.308254	944.7019	131.00
464	2	31	-91.995814	928.1259	-92.243273	945.3431	145.00
464	3	31	-91.957053	925.4577	-92.166632	939.9768	145.00
464	4	31	-91.957053	925.4577	-92.166632	939.9768	145.00
465	2	26	-76.924157	909.1204	-76.989077	914.3623	131.00
465	3	26	-77.193575	931.0728	-77.403637	948.5560	130.00
465	4	26	-77.193091	931.0329	-77.402670	948.4747	130.00
466	2	31	-91.715885	909.0273	-91.807959	915.2655	148.00
466	3	31	-91.957537	925.4909	-92.167599	940.0444	147.00
466	4	31	-91.957053	925.4577	-92.166632	939.9768	147.00
467	2	31	-91.990519	927.7609	-92.232744	944.6041	150.00
467	3	31	-91.957053	925.4577	-92.166632	939.9768	150.00
467	4	31	-91.957053	925.4577	-92.166632	939.9768	150.00
468	2	26	-77.210305	932.4534	-77.436684	951.3362	132.00
468	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
468	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
469	2	27	-79.885468	909.3290	-79.958531	915.0126	129.00
469	3	27	-80.146367	929.7881	-80.356429	946.5946	128.00
469	4	27	-80.145883	929.7497	-80.355462	946.5166	128.00
470	2	28	-82.835957	908.7136	-82.906940	914.0336	135.00
470	3	28	-83.099160	928.5967	-83.309222	944.7771	134.00
470	4	28	-83.098676	928.5597	-83.308254	944.7019	134.00
471	2	29	-86.100290	931.0554	-86.357606	950.2732	142.00
471	3	29	-86.051468	927.4532	-86.261047	943.0156	142.00
471	4	29	-86.051468	927.4532	-86.261047	943.0156	142.00
472	2	25	-74.268047	934.8069	-74.504732	955.4089	127.00
472	3	25	-74.240299	932.4208	-74.449877	950.5940	127.00
472	4	25	-74.240299	932.4208	-74.449877	950.5940	127.00
473	2	25	-74.258481	933.9836	-74.485826	953.7467	128.00
473	3	25	-74.240299	932.4208	-74.449877	950.5940	128.00
473	4	25	-74.240299	932.4208	-74.449877	950.5940	128.00
474	2	27	-79.882197	909.0754	-79.952215	914.5199	142.00
474	3	27	-80.146367	929.7881	-80.356429	946.5946	141.00
474	4	27	-80.145883	929.7497	-80.355462	946.5166	141.00
475	2	30	-88.733396	907.3605	-88.796399	911.7588	153.00
475	3	30	-89.004745	926.4560	-89.214807	941.5142	152.00
475	4	30	-89.004261	926.4216	-89.213839	941.4443	152.00
476	2	30	-88.722865	906.6274	-88.775569	910.3023	146.00
476	3	30	-88.703715	905.2958	-88.737685	907.6593	146.00
476	4	30	-88.703715	905.2958	-88.737685	907.6593	146.00
477	2	30	-88.741543	907.9280	-88.812527	912.8882	147.00
477	3	30	-89.004745	926.4560	-89.214807	941.5142	146.00
477	4	30	-89.004261	926.4216	-89.213839	941.4443	146.00
478	2	26	-76.927050	909.3534	-76.994840	914.8291	137.00
478	3	26	-77.193575	931.0728	-77.403637	948.5560	136.00
478	4	26	-77.193091	931.0329	-77.402670	948.4747	136.00
479	2	28	-83.119272	930.1338	-83.349019	947.8741	136.00
479	3	28	-83.098676	928.5597	-83.308254	944.7019	136.00
479	4	28	-83.098676	928.5597	-83.308254	944.7019	136.00
480	2	25	-74.259930	934.1083	-74.488720	954.0009	117.00
480	3	25	-74.240299	932.4208	-74.449877	950.5940	117.00
480	4	25	-74.240299	932.4208	-74.449877	950.5940	117.00
481	2	26	-77.213685	932.7325	-77.443423	951.9041	126.00
481	3	26	-77.193091	931.0329	-77.402670	948.4747	126.00
481	4	26	-77.193091	931.0329	-77.402670	948.4747	126.00
482	2	26	-77.219958	933.2508	-77.455927	952.9588	112.00
482	3	26	-77.193091	931.0329	-77.402670	948.4747	112.00
482	4	26	-77.193091	931.0329	-77.402670	948.4747	112.00
483	2	29	-85.778671	907.5806	-85.839748	911.9926	142.00
483	3	29	-86.051952	927.4888	-86.262014	943.0880	141.00
483	4	29	-86.051468	927.4532	-86.261047	943.0156	141.00
484	2	29	-85.797809	908.9608	-85.877585	914.7366	145.00
484	3	29	-86.051952	927.4888	-86.262014	943.0880	144.00
484	4	29	-86.051468	927.4532	-86.261047	943.0156	144.00
485	2	27	-80.180377	932.4887	-80.423742	952.0442	123.00
485	3	27	-80.145883	929.7497	-80.355462	946.5166	123.00
485	4	27	-80.145883	929.7497	-80.355462	946.5166	123.00
486	2	29	-86.085010	929.9265	-86.327456	948.0010	144.00
486	3	29	-86.051468	927.4532	-86.261047	943.0156	144.00
486	4	29	-86.051468	927.4532	-86.261047	943.0156	144.00
487	2	29	-86.092567	930.4846	-86.342205	949.1119	139.00
487	3	29	-86.051468	927.4532	-86.261047	943.0156	139.00
487	4	29	-86.051468	927.4532	-86.261047	943.0156	139.00
488	2	27	-80.165513	931.3074	-80.394294	949.6563	130.00
488	3	27	-80.145883	929.7497	-80.355462	946.5166	130.00
488	4	27	-80.145883	929.7497	-80.355462	946.5166	130.00
489	2	29	-86.081710	929.6829	-86.321028	947.5174	145.00
489	3	29	-86.051468	927.4532	-86.261047	943.0156	145.00
489	4	29	-86.051468	927.4532	-86.261047	943.0156	145.00
490	2	28	-82.839336	908.9662	-82.913679	914.5402	138.00
490	3	28	-83.099160	928.5967	-83.309222	944.7771	137.00
490	4	28	-83.098676	928.5597	-83.308254	944.7019	137.00
491	2	27	-80.171295	931.7668	-80.405803	950.5888	124.00
491	3	27	-80.145883	929.7497	-80.355462	946.5166	124.00
491	4	27	-80.145883	929.7497	-80.355462	946.5166	124.00
492	2	26	-76.925603	909.2369	-76.991959	914.5958	134.00
492	3	26	-77.193575	931.0728	-77.403637	948.5560	133.00
492	4	26	-77.193091	931.0329	-77.402670	948.4747	133.00
493	2	31	-91.685224	906.9595	-91.747270	911.1489	155.00
493	3	31	-91.957537	925.4909	-92.167599	940.0444	154.00
493	4	31	-91.957053	925.4577	-92.166632	939.9768	154.00
494	2	26	-77.213688	932.7328	-77.443436	951.9052	117.00
494	3	26	-77.193091	931.0329	-77.402670	948.4747	117.00
494	4	26	-77.193091	931.0329	-77.402670	948.4747	117.00
495	2	30	-88.457307	888.3353	-88.368701	882.3144	151.00
495	3	30	-89.005229	926.4905	-89.215774	941.5841	149.00
495	4	30	-89.004261	926.4216	-89.213839	941.4443	149.00
496	2	29	-85.793495	908.6495	-85.869042	914.1163	138.00
496	3	29	-86.051952	927.4888	-86.262014	943.0880	137.00
496	4	29	-86.051468	927.4532	-86.261047	943.0156	137.00
497	2	30	-88.734390	907.4297	-88.798436	911.9014	147.00
497	3	30	-89.004745	926.4560	-89.214807	941.5142	146.00
497	4	30	-89.004261	926.4216	-89.213839	941.4443	146.00
498	2	26	-76.936057	910.0790	-77.012486	916.2599	130.00
498	3	26	-77.193575	931.0728	-77.403637	948.5560	129.00
498	4	26	-77.193091	931.0329	-77.402670	948.4747	129.00
499	2	25	-73.969429	909.4465	-74.032417	914.7380	125.00
499	3	25	-74.240782	932.4623	-74.450844	950.6787	124.00
499	4	25	-74.240299	932.4208	-74.449877	950.5940	124.00
500	2	26	-77.212722	932.6530	-77.441510	951.7428	127.00
500	3	26	-77.193091	931.0329	-77.402670	948.4747	127.00
500	4	26	-77.193091	931.0329	-77.402670	948.4747	127.00
501	2	24	-71.308584	935.8171	-71.538805	956.7172	132.00
501	3	24	-71.287506	933.9266	-71.497085	952.8953	132.00
501	4	24	-71.287506	933.9266	-71.497085	952.8953	132.00
502	2	28	-82.546426	887.3330	-82.452583	880.5117	143.00
502	3	28	-83.099644	928.6336	-83.310189	944.8522	141.00
502	4	28	-83.098676	928.5597	-83.308254	944.7019	141.00
503	2	24	-71.308100	935.7737	-71.537838	956.6284	111.00
503	3	24	-71.287506	933.9266	-71.497085	952.8953	111.00
503	4	24	-71.287506	933.9266	-71.497085	952.8953	111.00
504	2	26	-77.211273	932.5333	-77.438619	951.4992	131.00
504	3	26	-77.193091	931.0329	-77.402670	948.4747	131.00
504	4	26	-77.193091	931.0329	-77.402670	948.4747	131.00
505	2	28	-82.838428	908.8983	-82.911978	914.4123	131.00
505	3	28	-83.099160	928.5967	-83.309222	944.7771	130.00
505	4	28	-83.098676	928.5597	-83.308254	944.7019	130.00
506	2	29	-85.498735	887.6305	-85.404408	881.0075	137.00
506	3	29	-86.052436	927.5245	-86.262981	943.1604	135.00
506	4	29	-86.051468	927.4532	-86.261047	943.0156	135.00
507	2	29	-86.091684	930.4194	-86.340605	948.9913	141.00
507	3	29	-86.051468	927.4532	-86.261047	943.0156	141.00
507	4	29	-86.051468	927.4532	-86.261047	943.0156	141.00
508	2	26	-77.229928	934.0752	-77.475489	954.6111	124.00
508	3	26	-77.193091	931.0329	-77.402670	948.4747	124.00
508	4	26	-77.193091	931.0329	-77.402670	948.4747	124.00
509	2	26	-77.215132	932.8520	-77.446306	952.1471	132.00
509	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
509	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
510	2	29	-86.072546	929.0067	-86.302770	946.1447	134.00
510	3	29	-86.051468	927.4532	-86.261047	943.0156	134.00
510	4	29	-86.051468	927.4532	-86.261047	943.0156	134.00
511	2	29	-85.789715	908.3768	-85.861656	913.5804	142.00
511	3	29	-86.051952	927.4888	-86.262014	943.0880	141.00
511	4	29	-86.051468	927.4532	-86.261047	943.0156	141.00
512	2	28	-82.838371	908.8940	-82.911755	914.3956	136.00
512	3	28	-83.099160	928.5967	-83.309222	944.7771	135.00
512	4	28	-83.098676	928.5597	-83.308254	944.7019	135.00
513	2	28	-83.121206	930.2818	-83.352881	948.1753	147.00
513	3	28	-83.098676	928.5597	-83.308254	944.7019	147.00
513	4	28	-83.098676	928.5597	-83.308254	944.7019	147.00
514	2	29	-86.069651	928.7932	-86.296998	945.7113	151.00
514	3	29	-86.051468	927.4532	-86.261047	943.0156	151.00
514	4	29	-86.051468	927.4532	-86.261047	943.0156	151.00
515	2	28	-83.139290	931.6662	-83.388443	950.9522	134.00
515	3	28	-83.098676	928.5597	-83.308254	944.7019	134.00
515	4	28	-83.098676	928.5597	-83.308254	944.7019	134.00
516	2	28	-82.832639	908.4657	-82.900444	913.5454	144.00
516	3	28	-83.099160	928.5967	-83.309222	944.7771	143.00
516	4	28	-83.098676	928.5597	-83.308254	944.7019	143.00
517	2	28	-83.118309	930.0601	-83.347101	947.7247	118.00
517	3	28	-83.098676	928.5597	-83.308254	944.7019	118.00
517	4	28	-83.098676	928.5597	-83.308254	944.7019	118.00
518	2	29	-85.190555	866.1744	-84.913207	847.3086	149.00
518	3	29	-85.751890	905.6528	-85.786827	908.1686	147.00
518	4	29	-85.750922	905.5832	-85.784893	908.0291	147.00
519	2	30	-88.450639	887.8807	-88.355578	881.4261	147.00
519	3	30	-89.005229	926.4905	-89.215774	941.5841	145.00
519	4	30	-89.004261	926.4216	-89.213839	941.4443	145.00
520	2	26	-77.223171	933.5165	-77.462020	953.4731	122.00
520	3	26	-77.193091	931.0329	-77.402670	948.4747	122.00
520	4	26	-77.193091	931.0329	-77.402670	948.4747	122.00
521	2	24	-71.017607	910.0535	-71.081568	915.6553	124.00
521	3	24	-71.287990	933.9700	-71.498052	952.9838	123.00
521	4	24	-71.287506	933.9266	-71.497085	952.8953	123.00
522	2	28	-82.836896	908.7838	-82.908763	914.1706	136.00
522	3	28	-83.099160	928.5967	-83.309222	944.7771	135.00
522	4	28	-83.098676	928.5597	-83.308254	944.7019	135.00
523	2	29	-86.093533	930.5560	-86.344135	949.2573	132.00
523	3	29	-86.051468	927.4532	-86.261047	943.0156	132.00
523	4	29	-86.051468	927.4532	-86.261047	943.0156	132.00
524	2	29	-85.804030	909.4098	-85.889883	915.6302	139.00
524	3	29	-86.051952	927.4888	-86.262014	943.0880	138.00
524	4	29	-86.051468	927.4532	-86.261047	943.0156	138.00
525	2	26	-76.920775	908.8482	-76.982327	913.8160	127.00
525	3	26	-77.193575	931.0728	-77.403637	948.5560	126.00
525	4	26	-77.193091	931.0329	-77.402670	948.4747	126.00
526	2	27	-80.177415	932.2532	-80.417712	951.5547	142.00
526	3	27	-80.145883	929.7497	-80.355462	946.5166	142.00
526	4	27	-80.145883	929.7497	-80.355462	946.5166	142.00
527	2	28	-83.128359	930.8291	-83.366974	949.2748	140.00
527	3	28	-83.098676	928.5597	-83.308254	944.7019	140.00
527	4	28	-83.098676	928.5597	-83.308254	944.7019	140.00
528	2	26	-77.222770	933.4833	-77.461372	953.4185	115.00
528	3	26	-77.193091	931.0329	-77.402670	948.4747	115.00
528	4	26	-77.193091	931.0329	-77.402670	948.4747	115.00
529	2	25	-74.268047	934.8069	-74.504732	955.4089	122.00
529	3	25	-74.240299	932.4208	-74.449877	950.5940	122.00
529	4	25	-74.240299	932.4208	-74.449877	950.5940	122.00
530	2	25	-74.272797	935.2159	-74.514057	956.2298	123.00
530	3	25	-74.240299	932.4208	-74.449877	950.5940	123.00
530	4	25	-74.240299	932.4208	-74.449877	950.5940	123.00
531	2	24	-71.312917	936.2063	-71.547426	957.5087	126.00
531	3	24	-71.287506	933.9266	-71.497085	952.8953	126.00
531	4	24	-71.287506	933.9266	-71.497085	952.8953	126.00
532	2	29	-85.780604	907.7199	-85.843606	912.2720	134.00
532	3	29	-86.051952	927.4888	-86.262014	943.0880	133.00
532	4	29	-86.051468	927.4532	-86.261047	943.0156	133.00
533	2	24	-71.304237	935.4270	-71.530134	955.9216	117.00
533	3	24	-71.287506	933.9266	-71.497085	952.8953	117.00
533	4	24	-71.287506	933.9266	-71.497085	952.8953	117.00
534	2	25	-74.268531	934.8485	-74.505700	955.4940	140.00
534	3	25	-74.240299	932.4208	-74.449877	950.5940	140.00
534	4	25	-74.240299	932.4208	-74.449877	950.5940	140.00
535	2	28	-83.129806	930.9399	-83.369859	949.5000	147.00
535	3	28	-83.098676	928.5597	-83.308254	944.7019	147.00
535	4	28	-83.098676	928.5597	-83.308254	944.7019	147.00
536	2	24	-71.309555	935.9043	-71.540753	956.8959	119.00
536	3	24	-71.287506	933.9266	-71.497085	952.8953	119.00
536	4	24	-71.287506	933.9266	-71.497085	952.8953	119.00
537	2	27	-80.163582	931.1541	-80.390444	949.3445	129.00
537	3	27	-80.145883	929.7497	-80.355462	946.5166	129.00
537	4	27	-80.145883	929.7497	-80.355462	946.5166	129.00
538	2	29	-86.087831	930.1348	-86.332939	948.4139	134.00
538	3	29	-86.051468	927.4532	-86.261047	943.0156	134.00
538	4	29	-86.051468	927.4532	-86.261047	943.0156	134.00
539	2	27	-80.166480	931.3842	-80.396226	949.8128	151.00
539	3	27	-80.145883	929.7497	-80.355462	946.5166	151.00
539	4	27	-80.145883	929.7497	-80.355462	946.5166	151.00
540	2	26	-77.222366	933.4499	-77.460719	953.3632	125.00
540	3	26	-77.193091	931.0329	-77.402670	948.4747	125.00
540	4	26	-77.193091	931.0329	-77.402670	948.4747	125.00
541	2	27	-80.174192	931.9970	-80.411583	951.0575	138.00
541	3	27	-80.145883	929.7497	-80.355462	946.5166	138.00
541	4	27	-80.145883	929.7497	-80.355462	946.5166	138.00
542	2	24	-71.305686	935.5570	-71.533023	956.1866	114.00
542	3	24	-71.287506	933.9266	-71.497085	952.8953	114.00
542	4	24	-71.287506	933.9266	-71.497085	952.8953	114.00
543	2	26	-77.210790	932.4934	-77.437654	951.4179	142.00
543	3	26	-77.193091	931.0329	-77.402670	948.4747	142.00
543	4	26	-77.193091	931.0329	-77.402670	948.4747	142.00
544	2	31	-91.986254	927.4671	-92.224389	944.0180	148.00
544	3	31	-91.957053	925.4577	-92.166632	939.9768	148.00
544	4	31	-91.957053	925.4577	-92.166632	939.9768	148.00
545	2	28	-83.131251	931.0505	-83.372731	949.7243	132.00
545	3	28	-83.098676	928.5597	-83.308254	944.7019	132.00
545	4	28	-83.098676	928.5597	-83.308254	944.7019	132.00
546	2	31	-91.693851	907.5408	-91.764352	912.3057	161.00
546	3	31	-91.957537	925.4909	-92.167599	940.0444	160.00
546	4	31	-91.957053	925.4577	-92.166632	939.9768	160.00
547	2	32	-94.656210	907.8342	-94.736051	913.0648	149.00
547	3	32	-94.910330	924.5870	-95.120391	938.6685	148.00
547	4	32	-94.909846	924.5548	-95.119424	938.6031	148.00
548	2	33	-97.603784	907.1736	-97.678615	911.9227	149.00
548	3	33	-97.863122	923.7387	-98.073184	937.3778	148.00
548	4	33	-97.862638	923.7075	-98.072217	937.3145	148.00
549	2	30	-88.453944	888.1060	-88.362026	881.8625	141.00
549	3	30	-89.005229	926.4905	-89.215774	941.5841	139.00
549	4	30	-89.004261	926.4216	-89.213839	941.4443	139.00
550	2	25	-74.272313	935.1742	-74.513090	956.1446	131.00
550	3	25	-74.240299	932.4208	-74.449877	950.5940	131.00
550	4	25	-74.240299	932.4208	-74.449877	950.5940	131.00
551	2	27	-80.170339	931.6908	-80.403915	950.4358	130.00
551	3	27	-80.145883	929.7497	-80.355462	946.5166	130.00
551	4	27	-80.145883	929.7497	-80.355462	946.5166	130.00
552	2	26	-76.928499	909.4701	-76.997731	915.0634	121.00
552	3	26	-77.193575	931.0728	-77.403637	948.5560	120.00
552	4	26	-77.193091	931.0329	-77.402670	948.4747	120.00
553	2	26	-77.210790	932.4934	-77.437654	951.4179	117.00
553	3	26	-77.193091	931.0329	-77.402670	948.4747	117.00
553	4	26	-77.193091	931.0329	-77.402670	948.4747	117.00
554	2	28	-83.119272	930.1338	-83.349019	947.8741	150.00
554	3	28	-83.098676	928.5597	-83.308254	944.7019	150.00
554	4	28	-83.098676	928.5597	-83.308254	944.7019	150.00
555	2	26	-76.925122	909.1981	-76.991001	914.5181	129.00
555	3	26	-77.193575	931.0728	-77.403637	948.5560	128.00
555	4	26	-77.193091	931.0329	-77.402670	948.4747	128.00
556	2	26	-77.224139	933.5965	-77.463954	953.6365	132.00
556	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
556	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
557	2	27	-80.166962	931.4225	-80.397185	949.8904	133.00
557	3	27	-80.145883	929.7497	-80.355462	946.5166	133.00
557	4	27	-80.145883	929.7497	-80.355462	946.5166	133.00
558	2	29	-85.808366	909.7230	-85.898512	916.2577	142.00
558	3	29	-86.051952	927.4888	-86.262014	943.0880	141.00
558	4	29	-86.051468	927.4532	-86.261047	943.0156	141.00
559	2	29	-85.800730	909.1716	-85.883453	915.1629	143.00
559	3	29	-86.051952	927.4888	-86.262014	943.0880	142.00
559	4	29	-86.051468	927.4532	-86.261047	943.0156	142.00
560	2	28	-82.840703	909.0683	-82.916250	914.7336	143.00
560	3	28	-83.099160	928.5967	-83.309222	944.7771	142.00
560	4	28	-83.098676	928.5597	-83.308254	944.7019	142.00
561	2	25	-74.260895	934.1913	-74.490641	954.1698	126.00
561	3	25	-74.240299	932.4208	-74.449877	950.5940	126.00
561	4	25	-74.240299	932.4208	-74.449877	950.5940	126.00
562	2	28	-82.827325	908.0688	-82.889838	912.7490	139.00
562	3	28	-83.099160	928.5967	-83.309222	944.7771	138.00
562	4	28	-83.098676	928.5597	-83.308254	944.7019	138.00
563	2	28	-83.135517	931.3772	-83.381091	950.3774	124.00
563	3	28	-83.098676	928.5597	-83.308254	944.7019	124.00
563	4	28	-83.098676	928.5597	-83.308254	944.7019	124.00
564	2	28	-82.827330	908.0692	-82.889857	912.7504	129.00
564	3	28	-83.099160	928.5967	-83.309222	944.7771	128.00
564	4	28	-83.098676	928.5597	-83.308254	944.7019	128.00
565	2	26	-77.219872	933.2438	-77.455592	952.9305	123.00
565	3	26	-77.193091	931.0329	-77.402670	948.4747	123.00
565	4	26	-77.193091	931.0329	-77.402670	948.4747	123.00
566	2	24	-71.316704	936.5465	-71.554831	958.1892	121.00
566	3	24	-71.287506	933.9266	-71.497085	952.8953	121.00
566	4	24	-71.287506	933.9266	-71.497085	952.8953	121.00
567	2	28	-82.835047	908.6456	-82.905231	913.9051	129.00
567	3	28	-83.099160	928.5967	-83.309222	944.7771	128.00
567	4	28	-83.098676	928.5597	-83.308254	944.7019	128.00
568	2	29	-85.792586	908.5839	-85.867336	913.9925	146.00
568	3	29	-86.051952	927.4888	-86.262014	943.0880	145.00
568	4	29	-86.051468	927.4532	-86.261047	943.0156	145.00
569	2	24	-71.307619	935.7305	-71.536884	956.5408	134.00
569	3	24	-71.287506	933.9266	-71.497085	952.8953	134.00
569	4	24	-71.287506	933.9266	-71.497085	952.8953	134.00
570	2	29	-85.783525	907.9305	-85.849481	912.6976	153.00
570	3	29	-86.051952	927.4888	-86.262014	943.0880	152.00
570	4	29	-86.051468	927.4532	-86.261047	943.0156	152.00
571	2	26	-77.211273	932.5333	-77.438619	951.4992	135.00
571	3	26	-77.193091	931.0329	-77.402670	948.4747	135.00
571	4	26	-77.193091	931.0329	-77.402670	948.4747	135.00
572	2	28	-82.825878	907.9608	-82.886956	912.5327	149.00
572	3	28	-83.099160	928.5967	-83.309222	944.7771	148.00
572	4	28	-83.098676	928.5597	-83.308254	944.7019	148.00
573	2	23	-68.353861	937.3613	-68.582165	959.0324	120.00
573	3	23	-68.334714	935.5662	-68.544292	955.4030	120.00
573	4	23	-68.334714	935.5662	-68.544292	955.4030	120.00
574	2	26	-77.229928	934.0752	-77.475489	954.6111	130.00
574	3	26	-77.193091	931.0329	-77.402670	948.4747	130.00
574	4	26	-77.193091	931.0329	-77.402670	948.4747	130.00
575	2	29	-85.789232	908.3420	-85.860696	913.5107	149.00
575	3	29	-86.051952	927.4888	-86.262014	943.0880	148.00
575	4	29	-86.051468	927.4532	-86.261047	943.0156	148.00
576	2	29	-85.780122	907.6852	-85.842648	912.2026	152.00
576	3	29	-86.051952	927.4888	-86.262014	943.0880	151.00
576	4	29	-86.051468	927.4532	-86.261047	943.0156	151.00
577	2	28	-83.139290	931.6663	-83.388445	950.9523	132.00
577	3	28	-83.098676	928.5597	-83.308254	944.7019	132.00
577	4	28	-83.098676	928.5597	-83.308254	944.7019	132.00
578	2	25	-74.261379	934.2329	-74.491611	954.2550	127.00
578	3	25	-74.240299	932.4208	-74.449877	950.5940	127.00
578	4	25	-74.240299	932.4208	-74.449877	950.5940	127.00
579	2	27	-80.169375	931.6142	-80.401998	950.2804	130.00
579	3	27	-80.145883	929.7497	-80.355462	946.5166	130.00
579	4	27	-80.145883	929.7497	-80.355462	946.5166	130.00
580	2	27	-80.170327	931.6899	-80.403868	950.4320	128.00
580	3	27	-80.145883	929.7497	-80.355462	946.5166	128.00
